CaseID,ActivityID,CompleteTimestamp
1282,Closed,2013-01-01 08:42:36
1286,Assign seriousness,2013-05-24 11:58:47
1286,Take in charge ticket,2013-06-25 12:55:15
1286,Resolve ticket,2013-06-25 14:36:33
1286,Closed,2013-07-10 14:36:44
1287,Assign seriousness,2013-04-04 15:41:03
1287,Resolve ticket,2013-05-02 08:11:19
1287,Resolve ticket,2013-05-02 08:11:19
1287,Closed,2013-05-17 08:11:40
1294,Assign seriousness,2013-01-15 17:06:47
1294,Take in charge ticket,2013-01-15 17:07:56
1294,Wait,2013-01-22 14:27:25
1294,Resolve ticket,2013-02-04 16:34:02
1294,Closed,2013-02-19 16:34:17
1298,Assign seriousness,2012-07-31 14:49:54
1298,Take in charge ticket,2012-07-31 14:50:12
1298,Resolve ticket,2012-08-28 13:08:20
1298,Closed,2012-09-12 13:08:35
1299,Assign seriousness,2013-04-12 13:42:29
1299,Take in charge ticket,2013-04-26 08:04:34
1299,Wait,2013-04-29 10:49:07
1299,Wait,2013-04-30 10:36:00
1299,Resolve ticket,2013-04-30 10:36:32
1299,Closed,2013-05-15 10:36:47
1304,Assign seriousness,2013-07-22 10:27:57
1304,Take in charge ticket,2013-07-29 08:20:31
1304,Resolve ticket,2013-08-22 15:32:49
1304,Closed,2013-09-06 15:32:59
1308,Assign seriousness,2013-01-11 11:27:46
1308,Take in charge ticket,2013-01-11 11:52:11
1308,Resolve ticket,2013-02-14 08:27:53
1308,Closed,2013-03-01 08:28:12
1309,Assign seriousness,2013-04-30 09:25:09
1309,Wait,2013-05-02 13:40:25
1309,Wait,2013-05-02 13:40:26
1309,Resolve ticket,2013-06-03 07:54:32
1309,Closed,2013-06-18 07:54:48
1316,Assign seriousness,2013-03-21 08:17:57
1316,Take in charge ticket,2013-03-21 08:18:23
1316,Wait,2013-03-21 08:23:27
1316,Resolve ticket,2013-04-19 15:51:24
1316,Closed,2013-05-04 15:51:40
1320,Assign seriousness,2012-08-03 10:51:57
1320,Take in charge ticket,2012-08-16 06:56:55
1320,Resolve ticket,2012-08-16 07:11:12
1320,Closed,2012-09-15 07:11:40
1325,Assign seriousness,2013-06-12 09:44:15
1325,Take in charge ticket,2013-07-02 08:46:16
1325,Wait,2013-07-04 12:29:10
1325,Resolve ticket,2013-07-26 12:27:39
1325,Closed,2013-08-10 12:27:54
1331,Assign seriousness,2012-11-09 16:39:34
1331,Take in charge ticket,2012-11-09 16:39:56
1331,Wait,2012-12-11 09:26:16
1331,Resolve ticket,2012-12-12 09:57:46
1331,Closed,2012-12-27 09:58:00
1337,Assign seriousness,2013-03-13 17:23:05
1337,Take in charge ticket,2013-03-29 08:01:16
1337,Resolve ticket,2013-03-29 10:43:54
1337,Closed,2013-04-13 09:44:17
1339,Assign seriousness,2013-02-01 09:39:53
1339,Take in charge ticket,2013-02-06 09:14:03
1339,Resolve ticket,2013-02-21 16:53:13
1339,Closed,2013-03-08 16:53:22
1347,Assign seriousness,2013-11-05 14:54:50
1347,Take in charge ticket,2013-12-05 08:40:21
1347,Resolve ticket,2013-12-05 09:29:34
1347,Closed,2013-12-20 09:29:49
1348,Assign seriousness,2013-07-08 13:36:12
1348,Take in charge ticket,2013-07-24 09:33:49
1348,Wait,2013-07-24 10:35:55
1348,Resolve ticket,2013-07-30 16:10:12
1348,Closed,2013-08-14 16:10:29
1352,Assign seriousness,2013-04-05 13:31:07
1352,Take in charge ticket,2013-04-22 12:39:15
1352,Resolve ticket,2013-04-22 12:43:23
1352,Closed,2013-05-07 12:43:34
1356,Assign seriousness,2013-06-11 07:07:46
1356,Take in charge ticket,2013-06-12 15:25:45
1356,Wait,2013-06-12 15:59:51
1356,Take in charge ticket,2013-07-02 14:32:51
1356,Resolve ticket,2013-07-02 14:46:36
1356,Closed,2013-07-17 14:46:46
1358,Assign seriousness,2012-08-09 08:26:28
1358,Take in charge ticket,2012-08-09 13:35:02
1358,Resolve ticket,2012-08-09 15:56:01
1358,Closed,2012-09-15 08:30:29
1365,Assign seriousness,2012-08-02 14:52:30
1365,Resolve ticket,2012-08-13 12:39:08
1365,Resolve ticket,2012-08-13 15:58:53
1365,Closed,2012-09-12 15:59:15
1366,Assign seriousness,2013-02-22 11:30:51
1366,Take in charge ticket,2013-03-12 08:02:08
1366,Resolve ticket,2013-03-12 11:31:53
1366,Closed,2013-03-27 11:32:11
1367,Assign seriousness,2013-03-19 10:52:24
1367,Wait,2013-03-19 10:53:25
1367,Resolve ticket,2013-05-03 07:55:55
1367,Closed,2013-05-18 07:56:12
1371,Assign seriousness,2012-12-19 08:26:18
1371,Resolve ticket,2013-01-07 11:22:56
1371,Closed,2013-01-22 11:23:15
1375,Assign seriousness,2013-08-12 13:04:44
1375,Take in charge ticket,2013-08-19 09:47:09
1375,Wait,2013-08-19 10:16:55
1375,Resolve ticket,2013-09-06 15:55:08
1375,Closed,2013-09-21 15:55:21
1378,Assign seriousness,2013-01-11 08:44:28
1378,Take in charge ticket,2013-01-11 08:44:55
1378,Resolve ticket,2013-01-18 09:22:51
1378,Resolve ticket,2013-01-18 09:22:52
1378,Take in charge ticket,2013-01-23 16:22:33
1378,Wait,2013-01-25 14:40:17
1378,Resolve ticket,2013-01-28 08:35:04
1378,Closed,2013-02-12 08:35:25
1385,Assign seriousness,2013-05-09 07:27:51
1385,Take in charge ticket,2013-05-09 07:44:43
1385,Wait,2013-05-09 07:52:26
1385,Resolve ticket,2013-06-03 08:09:55
1385,Closed,2013-06-18 08:10:08
1394,Take in charge ticket,2012-12-04 09:10:33
1394,Wait,2012-12-12 11:07:30
1394,Resolve ticket,2013-01-11 16:55:34
1394,Closed,2013-01-26 16:55:50
1397,Assign seriousness,2012-08-08 08:14:19
1397,Resolve ticket,2012-08-08 08:14:40
1397,Closed,2012-09-15 08:20:30
1409,Assign seriousness,2013-01-28 13:38:35
1409,Take in charge ticket,2013-02-06 17:09:02
1409,Wait,2013-02-13 10:53:30
1409,Resolve ticket,2013-02-26 13:56:14
1409,Closed,2013-03-13 13:56:29
1410,Assign seriousness,2013-02-22 15:19:55
1410,Take in charge ticket,2013-02-25 11:39:28
1410,Resolve ticket,2013-03-12 08:27:31
1410,Closed,2013-03-27 08:27:41
1422,Assign seriousness,2012-10-09 15:57:50
1422,Take in charge ticket,2012-10-09 15:58:55
1422,Wait,2012-10-12 15:00:00
1422,Resolve ticket,2012-10-25 11:54:05
1422,Closed,2012-11-09 12:54:29
1429,Assign seriousness,2013-05-02 14:46:14
1429,Wait,2013-05-02 14:50:18
1429,Take in charge ticket,2013-05-16 12:14:51
1429,Wait,2013-05-16 12:54:28
1429,Resolve ticket,2013-06-05 10:18:06
1429,Closed,2013-06-20 10:18:22
1435,Assign seriousness,2012-10-08 08:38:32
1435,Take in charge ticket,2012-10-08 10:52:03
1435,Wait,2012-10-23 07:48:06
1435,Resolve ticket,2012-11-08 16:30:29
1435,Closed,2012-11-23 16:30:43
1441,Assign seriousness,2012-08-07 09:48:10
1441,Take in charge ticket,2012-08-07 09:48:17
1441,Resolve ticket,2012-08-07 10:06:48
1441,Closed,2012-09-12 09:50:25
1449,Assign seriousness,2013-07-01 12:36:56
1449,Take in charge ticket,2013-07-02 08:52:36
1449,Wait,2013-07-15 12:52:54
1449,Resolve ticket,2013-08-02 13:18:03
1449,Closed,2013-08-17 13:18:17
1455,Assign seriousness,2013-05-31 13:01:15
1455,Take in charge ticket,2013-05-31 13:01:33
1455,Wait,2013-06-21 08:50:17
1455,Resolve ticket,2013-07-05 15:50:48
1455,Closed,2013-07-20 15:51:01
1463,Assign seriousness,2013-04-03 10:29:42
1463,Take in charge ticket,2013-04-19 07:17:20
1463,Resolve ticket,2013-04-19 12:40:15
1463,Closed,2013-05-04 12:40:32
1471,Assign seriousness,2013-04-19 10:06:26
1471,Take in charge ticket,2013-05-03 15:18:14
1471,Resolve ticket,2013-05-07 09:36:48
1471,Closed,2013-05-22 09:36:58
1477,Assign seriousness,2012-11-14 11:05:11
1477,Take in charge ticket,2012-11-16 13:49:12
1477,Resolve ticket,2012-12-13 13:46:35
1477,Closed,2012-12-28 13:46:51
1480,Assign seriousness,2013-01-30 17:02:08
1480,Take in charge ticket,2013-02-15 08:14:35
1480,Resolve ticket,2013-02-15 09:24:21
1480,Closed,2013-03-02 09:24:35
1485,Assign seriousness,2013-05-08 11:02:40
1485,Take in charge ticket,2013-05-24 07:33:44
1485,Wait,2013-05-24 07:46:57
1485,Resolve ticket,2013-05-24 08:37:52
1485,Closed,2013-06-08 08:38:14
1493,Assign seriousness,2012-07-30 12:51:36
1493,Take in charge ticket,2012-08-13 15:58:03
1493,Wait,2012-08-14 12:08:45
1493,Wait,2012-08-14 12:08:45
1493,Resolve ticket,2012-08-27 08:26:50
1493,Closed,2012-09-11 08:27:02
1497,Insert ticket,2013-09-17 09:01:24
1497,Assign seriousness,2013-09-18 06:47:24
1497,Take in charge ticket,2013-09-19 09:59:26
1497,Wait,2013-10-02 08:57:23
1497,Resolve ticket,2013-10-10 08:42:01
1497,Closed,2013-10-25 08:42:22
1499,Assign seriousness,2013-03-25 13:51:21
1499,Take in charge ticket,2013-03-29 13:54:35
1499,Wait,2013-03-29 16:28:33
1499,Resolve ticket,2013-04-11 09:03:49
1499,Closed,2013-04-26 09:04:10
1508,Assign seriousness,2013-09-18 13:36:29
1508,Take in charge ticket,2013-09-19 07:49:48
1508,Wait,2013-09-20 07:53:21
1508,Wait,2013-10-01 12:08:31
1508,Resolve ticket,2013-10-29 10:22:19
1508,Closed,2013-11-13 10:22:33
1515,Take in charge ticket,2013-03-21 11:33:19
1515,Wait,2013-04-08 10:09:08
1515,Resolve ticket,2013-04-08 12:23:56
1515,Closed,2013-04-23 12:24:09
1520,Assign seriousness,2012-08-08 14:34:59
1520,Take in charge ticket,2012-08-31 09:02:30
1520,Resolve ticket,2012-09-17 07:35:57
1520,Closed,2012-10-02 07:36:13
1521,Assign seriousness,2013-10-07 13:26:49
1521,Assign seriousness,2013-10-07 13:28:25
1521,Take in charge ticket,2013-10-07 13:28:50
1521,Resolve ticket,2013-10-07 14:23:22
1521,Take in charge ticket,2013-10-08 07:40:46
1521,Resolve ticket,2013-10-16 14:47:40
1521,Resolve ticket,2013-10-16 14:47:41
1521,Resolve ticket,2013-10-16 14:47:59
1521,Require upgrade,2013-10-17 08:23:25
1521,Take in charge ticket,2013-10-17 08:23:43
1521,Wait,2013-10-18 08:51:03
1521,Wait,2013-10-21 14:26:56
1521,Resolve ticket,2013-10-24 14:58:44
1521,Closed,2013-11-08 15:58:59
1528,Assign seriousness,2012-07-30 13:28:52
1528,Take in charge ticket,2012-07-30 15:00:06
1528,Resolve ticket,2012-07-30 15:00:24
1528,Closed,2012-09-06 13:30:28
1529,Assign seriousness,2013-10-02 11:04:01
1529,Assign seriousness,2013-10-02 13:10:13
1529,Assign seriousness,2013-10-09 09:35:09
1529,Take in charge ticket,2013-10-21 16:10:27
1529,Resolve ticket,2013-10-21 16:44:19
1529,Closed,2013-11-05 17:44:34
1535,Assign seriousness,2012-09-18 15:18:05
1535,Take in charge ticket,2012-09-19 10:00:15
1535,Wait,2012-10-04 13:48:13
1535,Take in charge ticket,2012-10-09 09:29:52
1535,Resolve ticket,2012-10-09 09:32:21
1535,Closed,2012-10-24 09:32:38
1536,Assign seriousness,2013-05-03 09:48:23
1536,Assign seriousness,2013-05-20 08:22:15
1536,Assign seriousness,2013-05-20 08:22:17
1536,Resolve ticket,2013-05-21 06:56:12
1536,Resolve ticket,2013-05-21 06:56:13
1536,Closed,2013-06-05 06:56:29
1546,Assign seriousness,2012-08-02 15:27:02
1546,Take in charge ticket,2012-08-22 15:30:53
1546,Resolve ticket,2012-08-27 12:20:21
1546,Closed,2012-09-11 12:20:33
1547,Assign seriousness,2013-01-23 14:52:39
1547,Take in charge ticket,2013-02-08 11:00:31
1547,Resolve ticket,2013-02-21 14:57:18
1547,Closed,2013-03-08 14:57:31
1554,Assign seriousness,2013-02-08 09:30:30
1554,Take in charge ticket,2013-02-12 17:07:21
1554,Wait,2013-02-18 08:07:13
1554,Resolve ticket,2013-02-26 14:02:33
1554,Closed,2013-03-13 14:02:49
1555,Assign seriousness,2013-02-15 16:23:57
1555,Take in charge ticket,2013-02-20 16:57:05
1555,Take in charge ticket,2013-02-25 11:38:48
1555,Resolve ticket,2013-03-20 10:45:05
1555,Closed,2013-04-04 09:45:22
1561,Assign seriousness,2012-09-03 15:57:19
1561,Take in charge ticket,2012-09-17 09:46:52
1561,Resolve ticket,2012-09-21 12:17:57
1561,Closed,2012-10-06 12:18:12
1574,Assign seriousness,2012-07-30 15:45:09
1574,Take in charge ticket,2012-07-31 15:24:21
1574,Resolve ticket,2012-08-08 14:01:28
1574,Closed,2012-09-14 15:50:39
1576,Assign seriousness,2013-06-17 15:50:28
1576,Take in charge ticket,2013-06-17 15:53:17
1576,Wait,2013-06-17 15:56:40
1576,Require upgrade,2013-06-17 15:57:01
1576,Resolve ticket,2013-07-05 15:51:47
1576,Closed,2013-07-20 15:52:01
1592,Assign seriousness,2012-08-14 13:15:22
1592,Take in charge ticket,2012-08-14 13:15:55
1592,Resolve ticket,2012-08-16 08:22:53
1592,Closed,2012-09-15 08:23:19
1593,Assign seriousness,2013-08-14 10:28:36
1593,Take in charge ticket,2013-08-26 09:10:52
1593,Wait,2013-08-26 09:38:12
1593,Resolve ticket,2013-09-04 09:15:39
1593,Closed,2013-09-19 09:15:47
1609,Assign seriousness,2012-10-10 12:29:22
1609,Take in charge ticket,2012-10-18 07:47:15
1609,Take in charge ticket,2012-10-18 07:47:56
1609,Resolve ticket,2012-10-30 16:30:59
1609,Closed,2012-11-14 16:31:11
1610,Assign seriousness,2013-10-24 16:06:10
1610,Take in charge ticket,2013-10-31 14:51:00
1610,Resolve ticket,2013-11-11 11:40:34
1610,Closed,2013-11-26 11:40:54
1615,Assign seriousness,2012-11-22 16:17:59
1615,Take in charge ticket,2012-11-22 16:18:28
1615,Wait,2012-11-28 07:44:48
1615,Resolve ticket,2012-12-17 09:27:29
1615,Closed,2013-01-01 09:27:46
1618,Assign seriousness,2012-08-13 10:45:48
1618,Take in charge ticket,2012-08-13 10:46:22
1618,Wait,2012-09-21 07:37:37
1618,Resolve ticket,2012-09-21 10:55:27
1618,Closed,2012-10-06 10:55:41
1621,Assign seriousness,2013-08-05 12:21:23
1621,Take in charge ticket,2013-08-21 08:54:26
1621,Wait,2013-08-21 10:48:06
1621,Resolve ticket,2013-09-17 07:41:08
1621,Closed,2013-10-02 07:41:18
1629,Assign seriousness,2013-01-11 15:49:03
1629,Take in charge ticket,2013-01-21 16:51:09
1629,Resolve ticket,2013-02-06 11:51:25
1629,Closed,2013-02-21 11:51:39
1630,Assign seriousness,2013-10-08 07:52:18
1630,Take in charge ticket,2013-10-15 06:49:42
1630,Require upgrade,2013-10-16 07:06:20
1630,Require upgrade,2013-10-16 14:54:25
1630,Resolve ticket,2013-11-07 08:52:15
1630,Closed,2013-11-22 08:52:28
1638,Assign seriousness,2012-12-21 09:06:37
1638,Take in charge ticket,2012-12-21 09:07:01
1638,Wait,2012-12-28 14:05:25
1638,Take in charge ticket,2013-01-03 11:56:38
1638,Wait,2013-01-08 08:15:41
1638,Resolve ticket,2013-01-17 08:52:22
1638,Closed,2013-02-01 08:52:38
1639,Assign seriousness,2012-07-31 14:40:19
1639,Take in charge ticket,2012-08-02 13:52:10
1639,Resolve ticket,2012-08-03 14:23:04
1639,Closed,2012-09-07 14:50:40
1641,Assign seriousness,2013-03-01 09:37:15
1641,Take in charge ticket,2013-03-04 16:42:39
1641,Require upgrade,2013-03-11 08:10:06
1641,Resolve ticket,2013-04-02 10:28:29
1641,Closed,2013-04-17 10:28:42
1647,Assign seriousness,2013-01-08 08:45:12
1647,Take in charge ticket,2013-01-10 08:16:42
1647,Require upgrade,2013-01-15 16:46:12
1647,Resolve ticket,2013-02-15 14:14:49
1647,Closed,2013-03-02 14:15:05
1657,Assign seriousness,2012-10-09 10:16:26
1657,Assign seriousness,2012-10-09 10:17:05
1657,Take in charge ticket,2012-10-25 10:50:08
1657,Wait,2012-11-05 14:33:57
1657,Resolve ticket,2012-11-16 13:45:27
1657,Closed,2012-12-01 13:45:44
1659,Assign seriousness,2013-04-09 09:35:47
1659,Take in charge ticket,2013-04-26 10:07:53
1659,Resolve ticket,2013-04-26 10:57:39
1659,Closed,2013-05-11 10:57:51
1665,Assign seriousness,2013-11-25 11:10:08
1665,Take in charge ticket,2013-12-09 08:14:06
1665,Wait,2013-12-11 08:27:54
1665,Resolve ticket,2013-12-13 11:19:48
1665,Closed,2013-12-28 11:20:00
1666,Assign seriousness,2013-01-16 10:19:36
1666,Take in charge ticket,2013-01-21 08:10:58
1666,Wait,2013-01-21 09:57:09
1666,Resolve ticket,2013-02-04 16:34:44
1666,Closed,2013-02-19 16:34:57
1673,Assign seriousness,2012-09-05 14:46:51
1673,Take in charge ticket,2012-09-10 08:07:48
1673,Wait,2012-09-13 07:57:08
1673,Resolve ticket,2012-10-12 10:16:27
1673,Closed,2012-10-27 10:16:42
1677,Assign seriousness,2013-10-31 09:43:38
1677,Take in charge ticket,2013-10-31 14:48:59
1677,Resolve ticket,2013-11-27 08:19:28
1677,Closed,2013-12-12 08:19:41
1682,Assign seriousness,2013-07-01 13:46:01
1682,Take in charge ticket,2013-07-02 10:01:33
1682,Wait,2013-07-02 10:03:01
1682,Resolve ticket,2013-07-23 10:40:03
1682,Resolve ticket,2013-07-23 10:40:03
1682,Closed,2013-08-07 10:40:20
1684,Assign seriousness,2013-02-07 10:49:18
1684,Take in charge ticket,2013-02-07 16:26:53
1684,Wait,2013-02-11 09:21:37
1684,Wait,2013-02-12 11:14:07
1684,Resolve ticket,2013-03-12 08:56:42
1684,Closed,2013-03-27 08:57:01
1693,Assign seriousness,2013-07-25 12:31:03
1693,Take in charge ticket,2013-07-25 12:31:23
1693,Wait,2013-07-26 07:06:33
1693,Resolve ticket,2013-08-12 13:35:31
1693,Resolve ticket,2013-08-12 13:35:32
1693,Closed,2013-08-27 13:35:46
1702,Assign seriousness,2013-07-08 13:50:01
1702,Take in charge ticket,2013-08-01 14:36:01
1702,Resolve ticket,2013-08-01 15:22:54
1702,Closed,2013-08-16 15:23:13
1706,Assign seriousness,2012-07-31 12:14:10
1706,Take in charge ticket,2012-07-31 13:48:29
1706,Resolve ticket,2012-08-06 08:50:30
1706,Closed,2012-09-05 12:20:22
1714,Take in charge ticket,2013-01-04 16:43:13
1714,Resolve ticket,2013-02-11 09:25:12
1714,Closed,2013-02-26 09:25:36
1724,Assign seriousness,2013-01-25 16:36:28
1724,Take in charge ticket,2013-02-12 09:55:20
1724,Wait,2013-02-12 10:11:37
1724,Wait,2013-02-12 10:11:38
1724,Resolve ticket,2013-02-19 14:51:20
1724,Resolve ticket,2013-02-19 14:51:21
1724,Closed,2013-03-06 14:51:38
1729,Assign seriousness,2013-04-19 07:09:39
1729,Take in charge ticket,2013-05-02 12:42:06
1729,Wait,2013-05-06 12:32:04
1729,Resolve ticket,2013-05-17 15:59:53
1729,Closed,2013-06-01 16:00:14
1732,Assign seriousness,2012-11-14 11:30:37
1732,Take in charge ticket,2012-11-14 11:45:07
1732,Wait,2012-11-27 13:46:22
1732,Resolve ticket,2012-12-03 16:06:30
1732,Closed,2012-12-18 16:06:47
1744,Assign seriousness,2013-08-21 08:32:06
1744,Take in charge ticket,2013-09-04 10:23:50
1744,Wait,2013-09-04 10:33:24
1744,Resolve ticket,2013-09-10 10:27:31
1744,Closed,2013-09-25 10:27:46
1747,Assign seriousness,2013-04-15 12:47:52
1747,Take in charge ticket,2013-04-29 12:42:14
1747,Wait,2013-04-29 14:30:25
1747,Resolve ticket,2013-05-08 07:42:42
1747,Closed,2013-05-23 07:42:59
1753,Assign seriousness,2013-02-26 11:18:21
1753,Take in charge ticket,2013-03-26 15:04:30
1753,Resolve ticket,2013-04-10 13:02:36
1753,Closed,2013-04-25 13:02:49
1758,Assign seriousness,2013-06-17 08:20:23
1758,Assign seriousness,2013-06-17 08:33:36
1758,Take in charge ticket,2013-06-21 09:56:36
1758,Wait,2013-06-21 09:57:40
1758,Resolve ticket,2013-07-23 07:24:37
1758,Closed,2013-08-07 07:24:55
1762,Assign seriousness,2013-11-25 10:53:50
1762,Take in charge ticket,2013-11-25 11:14:39
1762,Wait,2013-11-25 15:12:40
1762,Resolve ticket,2013-12-19 13:19:27
1762,Closed,2014-01-03 13:19:48
1769,Assign seriousness,2013-02-12 16:42:07
1769,Take in charge ticket,2013-02-27 15:08:44
1769,Wait,2013-02-28 15:32:22
1769,Resolve ticket,2013-03-04 11:39:01
1769,Closed,2013-03-19 11:39:19
1771,Assign seriousness,2013-03-29 16:32:54
1771,Require upgrade,2013-04-16 15:33:10
1771,Resolve ticket,2013-04-16 15:44:17
1771,Closed,2013-05-01 15:44:36
1774,Assign seriousness,2013-04-03 08:14:54
1774,Take in charge ticket,2013-04-08 07:11:41
1774,Wait,2013-04-08 08:14:18
1774,Resolve ticket,2013-05-15 13:48:26
1774,Closed,2013-05-30 13:48:40
1776,Assign seriousness,2013-03-18 08:40:51
1776,Take in charge ticket,2013-04-22 09:59:00
1776,Resolve ticket,2013-04-22 09:59:36
1776,Closed,2013-05-07 09:59:54
1777,Assign seriousness,2013-01-21 09:25:12
1777,Take in charge ticket,2013-02-07 16:27:18
1777,Wait,2013-02-18 08:07:24
1777,Resolve ticket,2013-02-18 10:42:13
1777,Closed,2013-03-05 10:42:29
1783,Assign seriousness,2012-09-20 10:32:58
1783,Take in charge ticket,2012-10-02 09:25:49
1783,Resolve ticket,2012-10-08 08:52:13
1783,Closed,2012-10-23 08:52:36
1787,Assign seriousness,2012-08-21 08:46:41
1787,Take in charge ticket,2012-08-28 13:09:20
1787,Resolve ticket,2012-09-27 07:48:18
1787,Closed,2012-10-12 07:48:28
1789,Assign seriousness,2012-08-08 13:57:31
1789,Take in charge ticket,2012-08-16 07:12:00
1789,Wait,2012-08-16 09:12:32
1789,Resolve ticket,2012-08-27 10:14:13
1789,Closed,2012-09-11 10:14:23
1792,Assign seriousness,2013-08-02 09:47:32
1792,Take in charge ticket,2013-08-07 13:23:41
1792,Wait,2013-08-07 15:02:08
1792,Resolve ticket,2013-08-20 06:51:20
1792,Closed,2013-09-04 06:51:36
1794,Assign seriousness,2013-09-17 12:22:11
1794,Take in charge ticket,2013-09-30 15:42:50
1794,Wait,2013-10-01 15:15:35
1794,Wait,2013-10-11 08:37:10
1794,Wait,2013-10-15 07:30:34
1794,Resolve ticket,2013-10-18 12:36:54
1794,Resolve ticket,2013-10-18 12:36:55
1794,Closed,2013-11-02 13:37:07
1795,Assign seriousness,2013-01-23 15:03:59
1795,Take in charge ticket,2013-02-04 15:29:58
1795,Wait,2013-02-08 13:58:41
1795,Resolve ticket,2013-02-11 10:30:11
1795,Closed,2013-02-26 10:30:26
1797,Assign seriousness,2013-04-17 07:29:31
1797,Wait,2013-04-29 08:15:52
1797,Resolve ticket,2013-05-03 10:17:48
1797,Closed,2013-05-18 10:18:02
1802,Assign seriousness,2013-05-06 10:52:17
1802,Take in charge ticket,2013-05-09 07:37:49
1802,Require upgrade,2013-05-10 08:00:54
1802,Resolve ticket,2013-05-30 15:06:55
1802,Closed,2013-06-14 15:07:13
1804,Take in charge ticket,2013-05-09 15:07:43
1804,Wait,2013-05-09 15:11:45
1804,Resolve ticket,2013-06-03 15:36:58
1804,Closed,2013-06-18 15:37:19
1807,Assign seriousness,2013-05-22 10:14:47
1807,Take in charge ticket,2013-06-06 07:54:46
1807,Resolve ticket,2013-06-11 13:13:29
1807,Closed,2013-06-26 13:13:52
1814,Assign seriousness,2013-08-06 13:09:52
1814,Take in charge ticket,2013-08-21 11:02:59
1814,Wait,2013-08-21 15:07:50
1814,Resolve ticket,2013-08-22 07:27:16
1814,Closed,2013-09-06 07:27:28
1817,Assign seriousness,2012-08-02 14:58:56
1817,Take in charge ticket,2012-08-03 07:17:57
1817,Resolve ticket,2012-08-03 13:51:28
1817,Closed,2012-09-08 15:02:51
1827,Assign seriousness,2013-01-08 11:47:57
1827,Resolve ticket,2013-01-24 13:29:03
1827,Closed,2013-02-08 13:29:19
1844,Assign seriousness,2013-02-20 11:27:41
1844,Take in charge ticket,2013-02-27 08:28:39
1844,Wait,2013-02-28 10:57:56
1844,Wait,2013-02-28 10:57:56
1844,Take in charge ticket,2013-03-15 10:05:24
1844,Resolve ticket,2013-03-15 10:05:41
1844,Closed,2013-03-30 10:05:56
1851,Assign seriousness,2013-07-16 14:09:24
1851,Take in charge ticket,2013-07-23 08:59:33
1851,Wait,2013-07-24 08:25:22
1851,Resolve ticket,2013-08-19 15:20:54
1851,Closed,2013-09-03 15:21:13
1852,Assign seriousness,2013-11-26 16:44:10
1852,Assign seriousness,2013-11-27 10:54:26
1852,Take in charge ticket,2013-12-12 08:09:00
1852,Wait,2013-12-12 08:17:21
1852,Wait,2013-12-12 08:17:22
1852,Resolve ticket,2013-12-18 11:14:28
1852,Closed,2014-01-02 11:14:47
1853,Assign seriousness,2013-09-11 15:34:58
1853,Take in charge ticket,2013-09-13 10:57:14
1853,Wait,2013-09-13 13:35:20
1853,Wait,2013-09-13 15:17:28
1853,Resolve ticket,2013-10-08 12:55:34
1853,Take in charge ticket,2013-10-08 14:36:20
1853,Wait,2013-10-09 13:05:58
1853,Resolve ticket,2013-10-09 14:53:36
1853,Closed,2013-10-24 14:53:51
1854,Assign seriousness,2013-01-14 14:27:26
1854,Assign seriousness,2013-01-14 14:28:01
1854,Take in charge ticket,2013-01-30 13:22:46
1854,Require upgrade,2013-01-30 13:26:42
1854,Resolve ticket,2013-02-13 08:58:53
1854,Closed,2013-02-28 08:59:10
1861,Assign seriousness,2012-10-03 13:14:54
1861,Take in charge ticket,2012-10-10 15:41:37
1861,Wait,2012-10-22 08:15:45
1861,Take in charge ticket,2012-10-24 07:28:44
1861,Resolve ticket,2012-11-02 10:51:39
1861,Closed,2012-11-17 10:51:56
1863,Assign seriousness,2012-10-05 07:13:45
1863,Take in charge ticket,2012-11-14 15:58:24
1863,Resolve ticket,2012-11-14 15:58:49
1863,Closed,2012-11-29 15:59:01
1869,Assign seriousness,2012-11-20 09:03:31
1869,Take in charge ticket,2012-11-26 16:42:03
1869,Wait,2012-11-30 09:01:50
1869,Resolve ticket,2012-12-07 16:04:33
1869,Closed,2012-12-22 16:04:55
1874,Take in charge ticket,2013-05-20 14:35:31
1874,Resolve ticket,2013-06-24 13:07:54
1874,Closed,2013-07-09 13:08:13
1891,Assign seriousness,2013-02-15 10:33:26
1891,Take in charge ticket,2013-02-18 16:18:51
1891,Wait,2013-02-18 16:43:18
1891,Resolve ticket,2013-03-18 14:12:44
1891,Closed,2013-04-02 13:13:00
1905,Assign seriousness,2012-09-24 10:34:04
1905,Take in charge ticket,2012-09-24 10:34:33
1905,Wait,2012-10-04 08:00:50
1905,Resolve ticket,2012-10-12 09:04:07
1905,Closed,2012-10-27 09:04:22
1906,Assign seriousness,2012-09-19 09:24:49
1906,Take in charge ticket,2012-09-24 07:01:36
1906,Resolve ticket,2012-10-08 07:58:09
1906,Closed,2012-10-23 07:58:26
1908,Assign seriousness,2012-10-26 14:13:35
1908,Take in charge ticket,2012-10-29 15:58:56
1908,Wait,2012-11-07 10:07:43
1908,Resolve ticket,2012-11-15 10:30:08
1908,Closed,2012-11-30 10:30:23
1913,Assign seriousness,2013-08-07 10:30:46
1913,Take in charge ticket,2013-08-09 09:38:37
1913,Require upgrade,2013-08-14 15:11:24
1913,Resolve ticket,2013-09-10 08:17:19
1913,Closed,2013-09-25 08:17:26
1914,Assign seriousness,2013-06-25 10:25:43
1914,Take in charge ticket,2013-07-05 07:05:32
1914,Wait,2013-07-05 07:28:50
